delivery_id,order_id,driver_id,pickup_time,delivery_time,delivery_status,distance_km,delivery_duration_minutes
DEL-01214,ORD-01628,DRV-026,2025-09-02 07:28:28,2025-09-02 08:27:28,delivered,61.0,59
DEL-01215,ORD-01629,DRV-004,2025-08-23 08:35:06,2025-08-23 11:03:06,delivered,69.5,148
DEL-01216,ORD-01630,DRV-042,2025-12-02 16:54:51,2025-12-02 19:03:51,delivered,23.8,129
DEL-01217,ORD-01631,DRV-030,2025-11-17 17:30:17,2025-11-17 21:02:17,delivered,74.6,212
DEL-01218,ORD-01632,DRV-006,2025-10-20 23:33:23,2025-10-21 02:45:23,delivered,54.1,192
DEL-01219,ORD-01633,DRV-015,2025-05-04 01:50:53,2025-05-04 05:35:53,delivered,38.8,225
DEL-01220,ORD-01634,DRV-048,2026-01-11 08:38:25,2026-01-11 09:53:25,delivered,22.6,75
DEL-01221,ORD-01635,DRV-049,2025-11-09 15:58:40,2025-11-09 19:32:40,delivered,58.6,214
DEL-01222,ORD-01637,DRV-050,2025-09-08 11:17:16,2025-09-08 12:54:16,delivered,79.6,97
DEL-01223,ORD-01638,DRV-003,2025-05-30 17:07:35,2025-05-30 18:54:35,failed,44.3,107
DEL-01224,ORD-01639,DRV-047,2025-06-07 08:16:50,2025-06-07 10:03:50,returned_to_warehouse,56.7,107
DEL-01225,ORD-01641,DRV-023,2025-07-28 23:48:15,2025-07-29 01:13:15,delivered,67.8,85
DEL-01226,ORD-01642,DRV-011,2025-09-21 13:37:08,2025-09-21 14:12:08,delivered,68.8,35
DEL-01227,ORD-01643,DRV-038,2025-11-26 00:09:25,2025-11-26 00:52:25,delivered,37.5,43
DEL-01228,ORD-01644,DRV-020,2026-04-02 20:37:44,2026-04-02 22:39:44,delivered,65.8,122
DEL-01229,ORD-01646,DRV-007,2025-12-23 01:16:25,2025-12-23 03:48:25,delivered,34.3,152
DEL-01230,ORD-01649,DRV-026,2026-01-15 20:04:29,2026-01-15 22:37:29,delivered,76.4,153
DEL-01231,ORD-01650,DRV-023,2025-09-28 22:33:28,2025-09-29 00:58:28,delivered,30.2,145
DEL-01232,ORD-01651,DRV-030,2025-07-15 16:53:17,2025-07-15 18:50:17,delivered,38.0,117
DEL-01233,ORD-01652,DRV-019,2026-04-10 05:04:28,2026-04-10 06:16:28,delivered,32.2,72
DEL-01234,ORD-01654,DRV-002,2025-10-02 01:37:50,2025-10-02 03:33:50,returned_to_warehouse,22.9,116
DEL-01235,ORD-01655,DRV-017,2025-11-22 18:19:58,2025-11-22 19:41:58,delivered,47.2,82
DEL-01236,ORD-01656,DRV-027,2025-04-23 09:17:35,2025-04-23 11:24:35,delivered,43.2,127
DEL-01237,ORD-01657,DRV-039,2025-12-24 11:41:15,2025-12-24 14:02:15,delivered,31.6,141
DEL-01238,ORD-01658,DRV-014,2025-12-08 08:42:24,2025-12-08 11:58:24,delivered,58.0,196
DEL-01239,ORD-01659,DRV-031,2025-04-17 22:05:16,2025-04-17 23:08:16,delivered,74.7,63
DEL-01240,ORD-01660,DRV-029,2025-10-06 22:16:42,2025-10-07 01:25:42,delivered,61.9,189
DEL-01241,ORD-01662,DRV-003,2025-12-19 19:55:22,2025-12-19 22:21:22,delivered,36.2,146
DEL-01242,ORD-01663,DRV-027,2025-09-15 16:49:40,2025-09-15 20:06:40,delivered,18.0,197
DEL-01243,ORD-01664,DRV-012,2026-03-09 03:50:45,2026-03-09 05:56:45,delivered,19.4,126
DEL-01244,ORD-01665,DRV-005,2025-12-31 00:05:46,2025-12-31 03:45:46,failed,65.0,220
DEL-01245,ORD-01666,DRV-049,2026-01-21 00:43:38,2026-01-21 04:34:38,failed,8.7,231
DEL-01246,ORD-01667,DRV-027,2025-10-29 23:16:16,2025-10-30 01:17:16,delivered,11.6,121
DEL-01247,ORD-01668,DRV-035,2026-01-28 19:28:07,2026-01-28 20:45:07,in_transit,53.5,77
DEL-01248,ORD-01669,DRV-011,2025-12-11 05:58:15,2025-12-11 09:15:15,delivered,73.5,197
DEL-01249,ORD-01670,DRV-004,2025-05-14 16:41:20,2025-05-14 18:00:20,delivered,55.4,79
DEL-01250,ORD-01673,DRV-015,2025-12-19 04:20:20,2025-12-19 05:26:20,delivered,18.8,66
DEL-01251,ORD-01674,DRV-046,2025-12-17 23:53:10,2025-12-18 01:34:10,delivered,31.6,101
DEL-01252,ORD-01675,DRV-025,2025-08-25 01:24:25,2025-08-25 02:01:25,returned_to_warehouse,67.1,37
DEL-01253,ORD-01676,DRV-001,2026-02-08 03:47:07,2026-02-08 05:23:07,delivered,57.2,96
DEL-01254,ORD-01677,DRV-022,2026-02-13 01:30:56,2026-02-13 04:36:56,delivered,28.8,186
DEL-01255,ORD-01678,DRV-009,2025-08-25 16:58:54,2025-08-25 19:45:54,delivered,70.6,167
DEL-01256,ORD-01679,DRV-016,2025-06-21 02:18:55,2025-06-21 04:06:55,delivered,9.0,108
DEL-01257,ORD-01680,DRV-025,2026-01-22 12:56:39,2026-01-22 16:29:39,in_transit,67.1,213
DEL-01258,ORD-01681,DRV-036,2025-12-28 16:08:19,2025-12-28 17:45:19,failed,21.8,97
DEL-01259,ORD-01682,DRV-022,2025-04-19 18:02:50,2025-04-19 19:45:50,delivered,43.5,103
DEL-01260,ORD-01683,DRV-049,2025-10-02 09:59:30,2025-10-02 10:56:30,delivered,11.1,57
DEL-01261,ORD-01684,DRV-011,2026-03-25 18:03:50,2026-03-25 21:57:50,in_transit,42.6,234
DEL-01262,ORD-01685,DRV-034,2025-09-26 03:12:03,2025-09-26 05:11:03,failed,77.1,119
DEL-01263,ORD-01687,DRV-027,2025-04-25 03:32:28,2025-04-25 04:03:28,returned_to_warehouse,27.3,31
DEL-01264,ORD-01688,DRV-002,2025-07-29 11:29:50,2025-07-29 13:16:50,delivered,77.7,107
DEL-01265,ORD-01689,DRV-036,2026-03-19 13:53:59,2026-03-19 16:45:59,returned_to_warehouse,69.1,172
DEL-01266,ORD-01690,DRV-002,2025-08-25 20:42:47,2025-08-25 23:55:47,delivered,76.9,193
DEL-01267,ORD-01691,DRV-009,2025-05-20 10:45:53,2025-05-20 12:01:53,delivered,5.3,76
DEL-01268,ORD-01692,DRV-031,2025-11-26 06:25:53,2025-11-26 07:26:53,delivered,21.4,61
DEL-01269,ORD-01693,DRV-021,2025-08-04 14:43:48,2025-08-04 15:36:48,delivered,50.5,53
DEL-01270,ORD-01694,DRV-038,2026-01-04 10:17:09,2026-01-04 12:29:09,failed,77.2,132
DEL-01271,ORD-01697,DRV-031,2025-08-28 10:06:13,2025-08-28 13:03:13,delivered,53.6,177
DEL-01272,ORD-01698,DRV-034,2025-07-28 20:10:58,2025-07-28 22:54:58,delivered,62.6,164
DEL-01273,ORD-01699,DRV-017,2026-03-13 10:50:11,2026-03-13 12:11:11,delivered,66.5,81
DEL-01274,ORD-01701,DRV-027,2025-07-03 06:56:25,2025-07-03 08:06:25,delivered,64.8,70
DEL-01275,ORD-01702,DRV-043,2025-06-26 20:59:23,2025-06-26 23:56:23,delivered,65.8,177
DEL-01276,ORD-01705,DRV-001,2026-03-01 00:37:00,2026-03-01 02:47:00,delivered,26.2,130
DEL-01277,ORD-01707,DRV-033,2025-10-13 20:31:28,2025-10-13 21:50:28,delivered,61.3,79
DEL-01278,ORD-01709,DRV-045,2025-12-12 19:07:30,2025-12-12 21:37:30,delivered,2.4,150
DEL-01279,ORD-01710,DRV-044,2025-11-08 11:59:31,2025-11-08 13:14:31,delivered,43.1,75
DEL-01280,ORD-01712,DRV-011,2025-11-08 10:01:25,2025-11-08 11:09:25,delivered,75.2,68
DEL-01281,ORD-01714,DRV-047,2025-06-03 13:19:01,2025-06-03 16:49:01,in_transit,53.2,210
DEL-01282,ORD-01715,DRV-018,2025-05-11 21:20:48,2025-05-11 23:55:48,delivered,30.1,155
DEL-01283,ORD-01716,DRV-009,2025-07-19 18:56:45,2025-07-19 21:07:45,delivered,23.5,131
DEL-01284,ORD-01718,DRV-018,2025-07-09 19:25:40,2025-07-09 22:53:40,failed,7.3,208
DEL-01285,ORD-01720,DRV-042,2026-01-27 13:10:46,2026-01-27 15:26:46,delivered,12.3,136
DEL-01286,ORD-01722,DRV-026,2025-12-21 09:08:19,2025-12-21 09:42:19,delivered,62.8,34
DEL-01287,ORD-01723,DRV-011,2026-04-14 21:20:50,2026-04-15 00:44:50,delivered,46.5,204
DEL-01288,ORD-01725,DRV-004,2025-10-29 14:46:38,2025-10-29 15:29:38,delivered,19.9,43
DEL-01289,ORD-01727,DRV-048,2025-11-07 14:58:56,2025-11-07 17:44:56,delivered,72.9,166
DEL-01290,ORD-01728,DRV-024,2025-09-30 00:08:50,2025-09-30 04:04:50,in_transit,16.7,236
DEL-01291,ORD-01729,DRV-036,2026-03-25 16:27:42,2026-03-25 19:03:42,delivered,13.1,156
DEL-01292,ORD-01730,DRV-028,2025-12-06 10:41:47,2025-12-06 12:52:47,delivered,43.7,131
DEL-01293,ORD-01732,DRV-029,2025-05-04 20:45:24,2025-05-05 00:38:24,delivered,8.9,233
DEL-01294,ORD-01733,DRV-005,2026-03-26 06:04:44,2026-03-26 07:13:44,delivered,19.9,69
DEL-01295,ORD-01734,DRV-046,2025-09-21 11:45:12,2025-09-21 15:24:12,delivered,53.8,219
DEL-01296,ORD-01735,DRV-024,2026-04-14 12:00:16,2026-04-14 15:08:16,in_transit,51.5,188
DEL-01297,ORD-01736,DRV-039,2025-07-24 23:16:12,2025-07-25 02:50:12,delivered,10.3,214
DEL-01298,ORD-01737,DRV-009,2025-12-22 11:22:38,2025-12-22 13:55:38,in_transit,54.2,153
DEL-01299,ORD-01738,DRV-036,2025-10-04 03:07:38,2025-10-04 03:55:38,in_transit,46.6,48
DEL-01300,ORD-01739,DRV-016,2025-08-26 04:42:55,2025-08-26 07:32:55,delivered,58.5,170
DEL-01301,ORD-01740,DRV-001,2026-01-18 14:32:31,2026-01-18 18:02:31,delivered,13.7,210
DEL-01302,ORD-01741,DRV-049,2026-03-06 19:20:24,2026-03-06 20:58:24,failed,46.9,98
DEL-01303,ORD-01742,DRV-007,2025-07-08 01:28:32,2025-07-08 04:27:32,delivered,28.6,179
DEL-01304,ORD-01744,DRV-024,2025-09-17 02:18:11,2025-09-17 05:05:11,delivered,77.2,167
DEL-01305,ORD-01745,DRV-014,2025-09-29 03:45:07,2025-09-29 05:37:07,delivered,65.2,112
DEL-01306,ORD-01746,DRV-039,2025-04-19 19:21:54,2025-04-19 22:25:54,delivered,52.4,184
DEL-01307,ORD-01747,DRV-030,2025-06-26 07:01:41,2025-06-26 07:35:41,delivered,72.5,34
DEL-01308,ORD-01749,DRV-020,2025-11-11 10:34:24,2025-11-11 14:02:24,returned_to_warehouse,69.0,208
DEL-01309,ORD-01750,DRV-016,2025-04-27 11:32:39,2025-04-27 12:48:39,delivered,25.3,76
DEL-01310,ORD-01751,DRV-039,2026-01-11 16:23:55,2026-01-11 18:38:55,delivered,14.4,135
DEL-01311,ORD-01752,DRV-005,2026-04-08 05:53:28,2026-04-08 08:35:28,delivered,74.2,162
DEL-01312,ORD-01753,DRV-031,2025-09-18 01:14:47,2025-09-18 03:00:47,returned_to_warehouse,52.9,106
DEL-01313,ORD-01754,DRV-028,2025-05-14 21:39:59,2025-05-15 00:04:59,failed,20.4,145
DEL-01314,ORD-01756,DRV-049,2025-06-16 17:56:45,2025-06-16 21:48:45,delivered,38.0,232
DEL-01315,ORD-01757,DRV-041,2025-08-07 23:35:22,2025-08-08 01:21:22,delivered,16.9,106
DEL-01316,ORD-01759,DRV-030,2025-05-23 11:01:03,2025-05-23 12:58:03,delivered,69.1,117
DEL-01317,ORD-01760,DRV-025,2025-10-09 11:24:37,2025-10-09 14:00:37,returned_to_warehouse,14.9,156
DEL-01318,ORD-01761,DRV-049,2026-02-05 21:23:30,2026-02-05 23:54:30,failed,10.6,151
DEL-01319,ORD-01762,DRV-044,2025-11-20 02:07:21,2025-11-20 03:55:21,delivered,19.4,108
DEL-01320,ORD-01763,DRV-037,2025-12-02 06:06:36,2025-12-02 06:47:36,delivered,67.1,41
DEL-01321,ORD-01766,DRV-035,2025-05-25 07:26:43,2025-05-25 11:11:43,delivered,64.9,225
DEL-01322,ORD-01768,DRV-031,2025-08-19 23:31:41,2025-08-20 00:05:41,delivered,52.0,34
DEL-01323,ORD-01769,DRV-047,2025-05-07 05:17:07,2025-05-07 07:34:07,delivered,77.0,137
DEL-01324,ORD-01770,DRV-027,2025-08-15 18:17:46,2025-08-15 21:12:46,delivered,24.4,175
DEL-01325,ORD-01771,DRV-009,2026-02-01 16:07:38,2026-02-01 18:07:38,delivered,39.7,120
DEL-01326,ORD-01774,DRV-045,2025-11-28 20:06:42,2025-11-28 21:18:42,delivered,33.6,72
DEL-01327,ORD-01775,DRV-010,2026-01-22 02:02:40,2026-01-22 03:07:40,delivered,11.8,65
DEL-01328,ORD-01776,DRV-015,2025-12-02 15:47:49,2025-12-02 16:25:49,delivered,19.2,38
DEL-01329,ORD-01777,DRV-018,2025-11-13 08:56:26,2025-11-13 11:58:26,delivered,61.3,182
DEL-01330,ORD-01779,DRV-044,2025-05-10 10:06:25,2025-05-10 13:17:25,failed,78.0,191
DEL-01331,ORD-01780,DRV-046,2025-04-28 20:25:21,2025-04-28 21:32:21,delivered,38.4,67
DEL-01332,ORD-01781,DRV-026,2025-08-08 12:16:20,2025-08-08 15:58:20,delivered,37.9,222
DEL-01333,ORD-01784,DRV-022,2025-06-02 04:05:17,2025-06-02 04:51:17,returned_to_warehouse,22.2,46
DEL-01334,ORD-01786,DRV-001,2025-09-25 06:53:26,2025-09-25 09:49:26,in_transit,77.6,176
DEL-01335,ORD-01789,DRV-040,2025-05-11 11:50:29,2025-05-11 12:36:29,delivered,42.7,46
DEL-01336,ORD-01790,DRV-034,2025-12-21 09:30:26,2025-12-21 10:57:26,delivered,19.0,87
DEL-01337,ORD-01792,DRV-011,2025-08-03 11:18:34,2025-08-03 12:57:34,delivered,37.0,99
DEL-01338,ORD-01793,DRV-049,2025-09-03 14:53:14,2025-09-03 17:40:14,delivered,51.7,167
DEL-01339,ORD-01794,DRV-027,2025-05-22 12:09:53,2025-05-22 15:54:53,delivered,27.2,225
DEL-01340,ORD-01796,DRV-006,2025-07-12 08:32:37,2025-07-12 11:59:37,delivered,39.5,207
DEL-01341,ORD-01797,DRV-011,2025-11-21 16:52:40,2025-11-21 18:25:40,in_transit,69.3,93
DEL-01342,ORD-01798,DRV-020,2025-12-13 04:07:21,2025-12-13 06:27:21,delivered,62.0,140
DEL-01343,ORD-01799,DRV-001,2025-04-20 21:06:51,2025-04-21 00:42:51,delivered,62.8,216
DEL-01344,ORD-01801,DRV-002,2026-01-31 07:21:45,2026-01-31 10:55:45,delivered,17.8,214
DEL-01345,ORD-01804,DRV-028,2025-08-19 08:08:11,2025-08-19 08:47:11,delivered,56.8,39
DEL-01346,ORD-01805,DRV-042,2026-03-25 00:47:01,2026-03-25 03:13:01,failed,33.7,146
DEL-01347,ORD-01806,DRV-016,2026-01-27 13:06:32,2026-01-27 14:53:32,delivered,13.4,107
DEL-01348,ORD-01807,DRV-043,2025-09-30 20:28:04,2025-10-01 00:06:04,delivered,57.0,218
DEL-01349,ORD-01808,DRV-042,2025-08-16 04:00:24,2025-08-16 04:43:24,delivered,57.7,43
DEL-01350,ORD-01809,DRV-010,2025-06-25 17:23:06,2025-06-25 18:24:06,delivered,33.2,61
DEL-01351,ORD-01811,DRV-029,2025-11-21 02:18:07,2025-11-21 05:48:07,delivered,60.5,210
DEL-01352,ORD-01812,DRV-037,2025-05-12 23:13:07,2025-05-13 01:16:07,delivered,65.3,123
DEL-01353,ORD-01814,DRV-044,2025-06-26 02:19:06,2025-06-26 05:28:06,returned_to_warehouse,17.3,189
DEL-01354,ORD-01815,DRV-014,2025-11-12 15:46:47,2025-11-12 17:58:47,delivered,47.8,132
DEL-01355,ORD-01816,DRV-045,2025-12-06 13:07:03,2025-12-06 16:56:03,failed,54.4,229
DEL-01356,ORD-01817,DRV-015,2025-07-19 07:40:56,2025-07-19 08:54:56,delivered,42.0,74
DEL-01357,ORD-01818,DRV-033,2025-09-17 10:35:10,2025-09-17 13:01:10,delivered,17.5,146
DEL-01358,ORD-01819,DRV-015,2026-01-05 17:00:41,2026-01-05 18:26:41,failed,21.2,86
DEL-01359,ORD-01820,DRV-044,2025-09-25 21:36:36,2025-09-25 23:33:36,failed,21.4,117
DEL-01360,ORD-01821,DRV-020,2025-07-14 03:33:22,2025-07-14 04:15:22,delivered,16.1,42
DEL-01361,ORD-01822,DRV-017,2026-02-01 03:40:29,2026-02-01 04:55:29,delivered,13.9,75
DEL-01362,ORD-01823,DRV-046,2025-05-07 22:23:28,2025-05-08 01:35:28,delivered,46.5,192
DEL-01363,ORD-01826,DRV-023,2026-04-03 12:00:08,2026-04-03 14:27:08,delivered,14.3,147
DEL-01364,ORD-01827,DRV-009,2026-01-16 09:47:53,2026-01-16 11:39:53,delivered,73.4,112
DEL-01365,ORD-01828,DRV-002,2025-08-08 01:56:29,2025-08-08 05:56:29,delivered,12.3,240
DEL-01366,ORD-01829,DRV-021,2026-03-06 09:46:58,2026-03-06 13:17:58,failed,9.0,211
DEL-01367,ORD-01831,DRV-018,2025-06-10 01:17:32,2025-06-10 03:54:32,delivered,6.2,157
DEL-01368,ORD-01832,DRV-042,2025-08-08 04:54:21,2025-08-08 08:22:21,delivered,6.1,208
DEL-01369,ORD-01833,DRV-026,2025-08-21 04:55:18,2025-08-21 08:20:18,failed,54.7,205
DEL-01370,ORD-01834,DRV-024,2025-08-29 07:12:54,2025-08-29 08:00:54,delivered,8.1,48
DEL-01371,ORD-01835,DRV-015,2025-04-20 21:59:00,2025-04-21 00:04:00,delivered,68.8,125
DEL-01372,ORD-01836,DRV-050,2025-11-17 07:43:53,2025-11-17 11:38:53,failed,65.4,235
DEL-01373,ORD-01839,DRV-047,2025-10-19 09:19:33,2025-10-19 10:08:33,delivered,47.7,49
DEL-01374,ORD-01840,DRV-048,2026-02-17 04:04:58,2026-02-17 06:02:58,delivered,72.5,118
DEL-01375,ORD-01844,DRV-017,2025-06-28 13:33:07,2025-06-28 17:09:07,delivered,55.7,216
DEL-01376,ORD-01845,DRV-031,2026-03-16 01:50:05,2026-03-16 05:35:05,delivered,78.0,225
DEL-01377,ORD-01847,DRV-021,2025-08-18 20:06:07,2025-08-18 22:01:07,failed,56.0,115
DEL-01378,ORD-01849,DRV-026,2025-12-26 11:25:42,2025-12-26 14:02:42,failed,76.1,157
DEL-01379,ORD-01851,DRV-041,2025-11-21 23:30:44,2025-11-22 03:24:44,returned_to_warehouse,20.0,234
DEL-01380,ORD-01852,DRV-002,2025-08-16 10:52:53,2025-08-16 11:55:53,delivered,78.5,63
DEL-01381,ORD-01853,DRV-009,2025-11-15 06:20:59,2025-11-15 10:10:59,delivered,35.6,230
DEL-01382,ORD-01854,DRV-043,2026-04-04 19:08:08,2026-04-04 19:57:08,failed,54.4,49
DEL-01383,ORD-01855,DRV-001,2025-11-27 18:45:08,2025-11-27 22:18:08,delivered,35.7,213
DEL-01384,ORD-01856,DRV-005,2025-09-18 00:19:20,2025-09-18 04:08:20,delivered,2.1,229
DEL-01385,ORD-01858,DRV-039,2025-09-29 13:26:35,2025-09-29 14:06:35,delivered,24.6,40
DEL-01386,ORD-01859,DRV-043,2026-01-30 12:00:08,2026-01-30 15:18:08,delivered,32.1,198
DEL-01387,ORD-01860,DRV-005,2025-05-02 21:59:10,2025-05-03 00:16:10,delivered,48.5,137
DEL-01388,ORD-01861,DRV-028,2025-07-05 17:23:57,2025-07-05 18:41:57,delivered,55.5,78
DEL-01389,ORD-01862,DRV-003,2025-04-17 04:32:51,2025-04-17 07:11:51,delivered,5.3,159
DEL-01390,ORD-01863,DRV-049,2025-07-06 12:07:27,2025-07-06 12:48:27,delivered,8.1,41
DEL-01391,ORD-01864,DRV-014,2025-07-09 23:40:00,2025-07-10 03:17:00,delivered,9.5,217
DEL-01392,ORD-01865,DRV-033,2025-12-01 06:16:23,2025-12-01 07:24:23,delivered,39.9,68
DEL-01393,ORD-01866,DRV-018,2025-07-13 13:19:24,2025-07-13 14:14:24,delivered,44.0,55
DEL-01394,ORD-01867,DRV-016,2026-01-11 05:20:46,2026-01-11 07:30:46,delivered,53.2,130
DEL-01395,ORD-01870,DRV-031,2026-01-12 13:30:56,2026-01-12 16:13:56,returned_to_warehouse,10.9,163
DEL-01396,ORD-01871,DRV-044,2025-07-01 15:53:38,2025-07-01 18:40:38,delivered,59.2,167
DEL-01397,ORD-01873,DRV-023,2026-04-13 06:10:24,2026-04-13 08:27:24,in_transit,74.6,137
DEL-01398,ORD-01874,DRV-026,2025-08-27 23:30:28,2025-08-28 00:09:28,delivered,53.5,39
DEL-01399,ORD-01875,DRV-031,2025-05-14 17:26:58,2025-05-14 20:18:58,delivered,43.8,172
DEL-01400,ORD-01876,DRV-010,2025-04-27 05:16:01,2025-04-27 08:00:01,delivered,4.7,164
DEL-01401,ORD-01879,DRV-041,2025-06-27 16:14:02,2025-06-27 18:48:02,in_transit,14.2,154
DEL-01402,ORD-01880,DRV-019,2025-11-17 04:07:34,2025-11-17 05:05:34,failed,54.5,58
DEL-01403,ORD-01881,DRV-023,2026-01-21 13:36:58,2026-01-21 14:45:58,delivered,51.3,69
DEL-01404,ORD-01882,DRV-047,2025-05-02 21:59:56,2025-05-02 23:41:56,delivered,3.4,102
DEL-01405,ORD-01883,DRV-015,2025-04-28 13:21:23,2025-04-28 16:53:23,returned_to_warehouse,62.9,212
DEL-01406,ORD-01884,DRV-034,2025-06-27 04:13:35,2025-06-27 07:59:35,delivered,33.2,226
DEL-01407,ORD-01885,DRV-024,2025-06-20 09:40:02,2025-06-20 12:43:02,returned_to_warehouse,47.6,183
DEL-01408,ORD-01886,DRV-039,2026-03-05 10:11:17,2026-03-05 13:25:17,returned_to_warehouse,21.9,194
DEL-01409,ORD-01887,DRV-017,2026-01-04 19:17:23,2026-01-04 20:39:23,failed,34.1,82
DEL-01410,ORD-01888,DRV-028,2025-08-18 21:53:54,2025-08-19 00:26:54,in_transit,22.5,153
DEL-01411,ORD-01889,DRV-024,2025-11-05 07:47:50,2025-11-05 10:31:50,delivered,42.2,164
DEL-01412,ORD-01895,DRV-007,2025-12-19 09:31:29,2025-12-19 12:24:29,delivered,28.3,173
DEL-01413,ORD-01896,DRV-023,2025-09-01 09:41:09,2025-09-01 11:59:09,delivered,25.7,138
DEL-01414,ORD-01898,DRV-014,2025-05-28 01:52:03,2025-05-28 04:57:03,delivered,64.1,185
DEL-01415,ORD-01900,DRV-004,2025-08-06 00:19:52,2025-08-06 01:52:52,delivered,74.2,93
DEL-01416,ORD-01902,DRV-010,2026-02-07 20:54:55,2026-02-08 00:04:55,delivered,53.2,190
DEL-01417,ORD-01903,DRV-023,2025-12-13 05:30:25,2025-12-13 09:04:25,delivered,4.5,214
DEL-01418,ORD-01904,DRV-050,2026-03-26 16:08:17,2026-03-26 18:02:17,delivered,61.2,114
DEL-01419,ORD-01905,DRV-002,2026-04-08 22:10:49,2026-04-09 01:40:49,delivered,39.2,210
DEL-01420,ORD-01906,DRV-036,2026-04-16 23:41:39,2026-04-17 01:02:39,delivered,9.8,81
DEL-01421,ORD-01907,DRV-027,2026-03-05 01:35:35,2026-03-05 02:32:35,delivered,48.2,57
DEL-01422,ORD-01908,DRV-010,2026-03-02 20:52:37,2026-03-02 22:57:37,delivered,24.1,125
DEL-01423,ORD-01909,DRV-009,2025-05-09 16:13:25,2025-05-09 17:09:25,delivered,13.2,56
DEL-01424,ORD-01910,DRV-043,2025-06-08 12:11:54,2025-06-08 16:10:54,delivered,24.6,239
DEL-01425,ORD-01911,DRV-033,2026-03-19 11:03:54,2026-03-19 13:00:54,returned_to_warehouse,25.1,117
DEL-01426,ORD-01912,DRV-036,2026-02-02 02:01:34,2026-02-02 05:35:34,delivered,4.8,214
DEL-01427,ORD-01913,DRV-041,2025-06-27 00:22:19,2025-06-27 01:45:19,delivered,46.3,83
DEL-01428,ORD-01916,DRV-020,2025-11-21 23:38:38,2025-11-22 01:08:38,delivered,42.6,90
DEL-01429,ORD-01917,DRV-050,2026-04-08 15:07:32,2026-04-08 16:01:32,in_transit,32.6,54
DEL-01430,ORD-01919,DRV-004,2025-05-03 10:04:33,2025-05-03 11:37:33,delivered,43.0,93
DEL-01431,ORD-01920,DRV-021,2025-11-26 20:05:37,2025-11-26 20:42:37,delivered,47.3,37
DEL-01432,ORD-01921,DRV-002,2025-06-24 06:45:51,2025-06-24 09:52:51,failed,26.0,187
DEL-01433,ORD-01922,DRV-029,2025-10-29 15:55:37,2025-10-29 19:22:37,delivered,77.9,207
DEL-01434,ORD-01923,DRV-018,2026-01-30 16:28:37,2026-01-30 19:22:37,delivered,77.0,174
DEL-01435,ORD-01924,DRV-032,2025-08-14 13:30:34,2025-08-14 17:13:34,delivered,32.2,223
DEL-01436,ORD-01927,DRV-025,2026-03-02 10:20:48,2026-03-02 11:39:48,delivered,30.0,79
DEL-01437,ORD-01928,DRV-021,2026-02-21 05:12:27,2026-02-21 06:19:27,delivered,28.3,67
DEL-01438,ORD-01933,DRV-016,2025-10-06 08:53:47,2025-10-06 11:06:47,delivered,6.3,133
DEL-01439,ORD-01934,DRV-003,2025-12-14 05:14:27,2025-12-14 06:17:27,returned_to_warehouse,19.5,63
DEL-01440,ORD-01935,DRV-007,2025-05-10 10:48:05,2025-05-10 12:55:05,delivered,60.0,127
DEL-01441,ORD-01936,DRV-037,2025-10-19 00:31:35,2025-10-19 02:33:35,delivered,8.1,122
DEL-01442,ORD-01937,DRV-034,2026-01-17 03:55:33,2026-01-17 04:36:33,delivered,66.4,41
DEL-01443,ORD-01938,DRV-001,2025-12-09 15:40:57,2025-12-09 18:51:57,failed,14.9,191
DEL-01444,ORD-01939,DRV-046,2025-10-19 15:18:04,2025-10-19 16:05:04,delivered,34.2,47
DEL-01445,ORD-01940,DRV-038,2025-10-16 07:38:26,2025-10-16 11:33:26,delivered,11.0,235
DEL-01446,ORD-01943,DRV-018,2025-08-30 16:28:16,2025-08-30 19:02:16,delivered,43.1,154
DEL-01447,ORD-01945,DRV-025,2026-01-03 11:21:18,2026-01-03 14:33:18,delivered,49.9,192
DEL-01448,ORD-01946,DRV-031,2025-10-15 15:22:05,2025-10-15 16:41:05,delivered,34.5,79
DEL-01449,ORD-01948,DRV-019,2025-09-10 06:44:13,2025-09-10 09:50:13,delivered,27.2,186
DEL-01450,ORD-01951,DRV-017,2025-04-29 23:00:22,2025-04-30 00:47:22,delivered,14.1,107
DEL-01451,ORD-01952,DRV-026,2025-07-06 19:27:16,2025-07-06 22:19:16,delivered,13.6,172
DEL-01452,ORD-01953,DRV-016,2025-06-29 10:35:37,2025-06-29 14:10:37,failed,7.5,215
DEL-01453,ORD-01955,DRV-005,2025-09-08 14:30:15,2025-09-08 15:19:15,in_transit,25.4,49
DEL-01454,ORD-01957,DRV-010,2026-03-08 14:20:57,2026-03-08 15:18:57,in_transit,73.2,58
DEL-01455,ORD-01958,DRV-008,2025-11-11 11:38:08,2025-11-11 15:01:08,delivered,31.7,203
DEL-01456,ORD-01959,DRV-016,2026-03-25 21:29:56,2026-03-25 23:06:56,delivered,63.5,97
DEL-01457,ORD-01960,DRV-002,2025-09-01 04:28:31,2025-09-01 07:24:31,delivered,33.9,176
DEL-01458,ORD-01961,DRV-033,2025-11-03 13:08:47,2025-11-03 15:34:47,delivered,74.6,146
DEL-01459,ORD-01966,DRV-038,2025-11-16 14:00:45,2025-11-16 17:40:45,delivered,11.7,220
DEL-01460,ORD-01968,DRV-025,2025-11-30 18:46:47,2025-11-30 22:40:47,delivered,50.0,234
